Time,Laser Endpoint Raw Signal,Laser Endpoint Signal,O2 Flow,Table RF Forward Power,Table RF Power,ICP RF Forward Power,ICP RF Power
2.34,3.15561389923096,0,0.0488296151161194,0.613422036170959,0,0.34791100025177,0
2.35,3.10678434371948,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.36,3.13119912147522,0,0.0488296151161194,0.613422036170959,0,0.34791100025177,0
2.37,3.08236956596375,0,0.0244148075580597,0.613422036170959,0,0.34791100025177,0
2.38,3.25327301025391,0,0.0488296151161194,0.613422036170959,0,0.34791100025177,0
2.39,3.10678434371948,0,0.0244148075580597,0.613422036170959,0,0.34791100025177,0
2.40,3.20444345474243,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.41,3.08236956596375,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.42,3.13119912147522,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.43,3.15561389923096,0,0.122074037790298,0.613422036170959,0,0.34791100025177,0
2.44,3.03353977203369,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.45,3.18002867698669,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.46,3.08236956596375,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.47,3.27768802642822,0,0.0244148075580597,0.622577607631683,0,0.34791100025177,0
2.48,3.13119912147522,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
2.49,3.27768802642822,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.50,3.25327301025391,0,0.122074037790298,0.613422036170959,0,0.34791100025177,0
2.51,3.15561389923096,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.52,3.05795454978943,0,0.0732444226741791,0.622577607631683,0,0.34791100025177,0
2.53,3.25327301025391,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.54,3.05795454978943,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.55,3.13119912147522,0,0,0.613422036170959,0,0.329599916934967,0
2.56,3.08236956596375,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.57,3.15561389923096,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.58,2.98165845870972,0,0.149540692567825,0.613422036170959,0,0.34791100025177,0
2.59,3.22885823249817,0,0.149540692567825,0.613422036170959,0,0.34791100025177,0
2.60,3.05795454978943,0,0.149540692567825,0.613422036170959,0,0.34791100025177,0
2.61,3.27768802642822,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.62,3.03353977203369,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
2.63,3.22885823249817,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.64,3.08236956596375,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
2.65,3.27768802642822,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.66,3.25327301025391,0,0,0.613422036170959,0,0.329599916934967,0
2.67,3.18002867698669,0,0,0.613422036170959,0,0.34791100025177,0
2.68,3.27768802642822,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.69,3.30515456199646,0,0.0244148075580597,0.613422036170959,0,0.34791100025177,0
2.70,3.05795454978943,0,0.0488296151161194,0.613422036170959,0,0.34791100025177,0
2.71,3.27768802642822,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.72,3.05795454978943,0,0.122074037790298,0.613422036170959,0,0.329599916934967,0
2.73,3.27768802642822,0,0.0976592302322388,0.613422036170959,0,0.329599916934967,0
2.74,3.05795454978943,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.75,3.27768802642822,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
2.76,3.18002867698669,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.77,3.30515456199646,0,0,0.613422036170959,0,0.329599916934967,0
2.78,3.22885823249817,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.79,3.27768802642822,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
2.80,3.22885823249817,0,0.0732444226741791,0.613422036170959,0,0.329599916934967,0
2.81,3.22885823249817,0,0.0976592302322388,0.622577607631683,0,0.329599916934967,0
2.82,3.20444345474243,0,0.0488296151161194,0.622577607631683,0,0.329599916934967,0
2.83,3.13119912147522,0,0.0488296151161194,0.622577607631683,0,0.329599916934967,0
2.84,3.20444345474243,0,0,0.622577607631683,0,0.329599916934967,0
2.85,3.10678434371948,0,-0.0518814660608768,0.622577607631683,0,0.34791100025177,0
2.86,3.08236956596375,0,0.0488296151161194,0.622577607631683,0,0.329599916934967,0
2.87,3.30515456199646,0,0.0488296151161194,0.622577607631683,0,0.34791100025177,0
2.88,3.08236956596375,0,0.0976592302322388,0.622577607631683,0,0.34791100025177,0
2.89,3.25327301025391,0,0.122074037790298,0.622577607631683,0,0.34791100025177,0
2.90,3.10678434371948,0,0.122074037790298,0.613422036170959,0,0.34791100025177,0
2.91,3.22885823249817,0,0.0732444226741791,0.622577607631683,0,0.34791100025177,0
2.92,3.08236956596375,0,0.0488296151161194,0.622577607631683,0,0.34791100025177,0
2.93,3.27768802642822,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
2.94,3.18002867698669,0,0,0.613422036170959,0,0.329599916934967,0
2.95,3.20444345474243,0,0,0.613422036170959,0,0.329599916934967,0
2.96,3.20444345474243,0,0,0.613422036170959,0,0.34791100025177,0
2.97,3.20444345474243,0,-0.0274666585028172,0.613422036170959,0,0.34791100025177,0
2.98,3.25327301025391,0,0.0244148075580597,0.613422036170959,0,0.34791100025177,0
2.99,3.10678434371948,0,0.0244148075580597,0.622577607631683,0,0.329599916934967,0
3.00,3.18002867698669,0,0.0244148075580597,0.622577607631683,0,0.329599916934967,0
3.01,3.08236956596375,0,0.0732444226741791,0.622577607631683,0,0.329599916934967,0
3.02,3.10678434371948,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
3.03,3.30515456199646,0,0.0976592302322388,0.613422036170959,0,0.329599916934967,0
3.04,3.18002867698669,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
3.05,3.30515456199646,0,0.0488296151161194,0.622577607631683,0,0.329599916934967,0
3.06,3.05795454978943,0,0.0244148075580597,0.613422036170959,0,0.329599916934967,0
3.07,3.27768802642822,0,0,0.622577607631683,0,0.329599916934967,0
3.08,3.25327301025391,0,0.0488296151161194,0.622577607631683,0,0.329599916934967,0
3.09,3.20444345474243,0,0.0244148075580597,0.622577607631683,0,0.34791100025177,0
3.10,3.22885823249817,0,0.0488296151161194,0.622577607631683,0,0.34791100025177,0
3.11,3.18002867698669,0,0.0732444226741791,0.622577607631683,0,0.34791100025177,0
3.12,3.08236956596375,0,0.0244148075580597,0.622577607631683,0,0.34791100025177,0
3.13,3.05795454978943,0,0,0.613422036170959,0,0.329599916934967,0
3.14,3.10678434371948,0,-0.0274666585028172,0.613422036170959,0,0.329599916934967,0
3.15,3.13119912147522,0,-0.0274666585028172,0.613422036170959,0,0.329599916934967,0
3.16,3.08236956596375,0,0.0244148075580597,0.613422036170959,0,0.34791100025177,0
3.17,3.25327301025391,0,0.0732444226741791,0.613422036170959,0,0.34791100025177,0
3.18,3.10678434371948,0,0.0976592302322388,0.613422036170959,0,0.34791100025177,0
3.19,3.27768802642822,0,0.122074037790298,0.613422036170959,0,0.34791100025177,0
3.20,3.20444345474243,0,0.0976592302322388,0.613422036170959,0,0.329599916934967,0
3.21,3.08236956596375,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
3.22,3.10678434371948,0,0.0488296151161194,0.613422036170959,0,0.329599916934967,0
3.23,3.15561389923096,0,0,0.613422036170959,0,0.329599916934967,0
3.24,3.22885823249817,0,-0.0274666585028172,0.613422036170959,0,0.329599916934967,0
3.25,3.10678434371948,0,0.0244148075580597,0.622577607631683,0,0.329599916934967,0
3.26,3.20444345474243,0,0,0.622577607631683,0,0.329599916934967,0
3.27,3.10678434371948,0,0.0244148075580597,0.622577607631683,0,0.329599916934967,0
